Block,Timestamp,st_yeth_crvusd_with_chainlink,st_yeth_crvusd_no_chainlink,eth_crvusd
19525536,1711541027,3681.17927904922488027900191995866984324955538841689209701967660901796614974819,3670.22215412413214204424618244605628665885275980986312376408364432839987690838,3595.85993426402383263559092508473647249829976122547207811592018279236432503012
19525664,1711542635,3680.49188376799953304446871742633040524198001340871249136015385762239795365988,3680.56526659641618159869350525622806351475075689808355426040081030740602212316,3595.85993426402383263559092508473647249829976122547207811592018279236432503012
19525792,1711544195,3672.88084158572048581743147298797626362777550796419754275551782620312121601728,3682.03474215339799067665081000154313556379877635646653717511910342469860253886,3588.77380889983515077320359666770761791768424844669410872269681858784691772709
19525920,1711545767,3756.24745812109763437421828674609462838038854154305388890064068800893301072041,3711.54824230284203558675873943472055127414420558621210321930842170113505286133,3670.42562161463169829124334808015944808168580193572777811178267001115783734184
19526048,1711547327,3656.99917409820677780689774453101764099384774713853511649637999382681981457536,3707.41163297353661444543578235324436237435420868053626103199213948565001980806,3573.54460077713187553795568875342841303584867316447845627802536454894552681933
19526176,1711548899,3597.60938337905825018694967885327823509201798379767180354208541165155621595410,3657.83252712588424202527059209699871267957596960058497917758710664505145730762,3515.56121768275621251859233967657294402418868447153921566827018117017431512949
19526304,1711550459,3643.71204905272804842924857751749862629421823170967889527629837904270977363773,3634.92321324617846430854734824792446303913278376300893803322929034088664644704,3560.63756793968090413615702574507367788328017236539056760885048003226597646170
19526432,1711552031,3642.35067613066670970549860217058359088402412872010858353701360158695288011085,3650.37003882360050320488706049151185261433329499794208677512094099401962550972,3559.31808119477962094622719597487342577698962658410266434648838612806666792508
19526560,1711553675,3618.52433966996874856463270772204471169896841922837246468352122368151823266316,3629.01833296536334773275434494917022383476863288311280557170056119664496994086,3536.03780695988750881942115694648244026339667627559777247551799939675937046406
19526688,1711555235,3613.65805087455803094778764948871299333686638149052000256998241187854594597279,3623.98860950358269715622431996819250906338821081771014369889864933118658167163,3531.28092693326905189409880431204149484653768128893786044468097266555234577661
19526816,1711556867,3594.15919770606061102123264379826436856838320681715666465892661771275885643195,3600.15878981887986596773008937511119823971523276715943102909156622616203666062,3512.22260632969122579931014200440974821201775560665800626814281819751479111200
19526944,1711558475,3613.59823442893961958068742992164151419495274084624771367467165239071609095928,3586.04159964189052599678597252770009904664294172642430773820174584271156769288,3531.50171039442011951510532700815478767179274012798114750096454774590372666927
19527072,1711560155,3612.07602264001314592315848903092297870017425425832301708162586907995689303116,3612.41114478597013277219753752274839873139327783423952470867254103391877174045,3530.22765412203474639933536149704032243618090976735494739859127105490187203802
19527200,1711561727,3611.97008422727027732906451905044000489571497934031582454468358394332347026659,3609.32521715438437204503188039651448327677315854723722927791597229964593833607,3530.22765412203474639933536149704032243618090976735494739859127105490187203802
19527328,1711563359,3584.57019227270909630950730050294108689049736264463190437634068692969504054826,3602.57155075609119971880067782882159510522119036647825405821502493903508743564,3503.71310112499710848932981130189534071128101625021469937145457513258674067864
19527456,1711565087,3565.12772548012755186849806375391013911077350951403799018903333418721616054961,3586.29250326662391307138793651491643495483653043821847335174732846993677492645,3484.98979411390289010066672089242280695160812902625612115873783915914819532853
19527584,1711566875,3569.88423857550407797478810928639940047909382834011699739053963993036131061322,3572.62312252029630686207588122992213599089081249867874707497894831258174247660,3489.78367184873884221855465211074759337246184949602913418410902006314507345039
19527712,1711568603,3569.81545747554166631130320994801436627226477813955667923888146860623220472708,3579.86856406456461351803474122027887983367137170209804547447914717307268349685,3489.78367184873884221855465211074759337246184949602913418410902006314507345039
19527840,1711570175,3588.34387881639090235439712141673729078821848521280146900060958229619069939798,3582.32098194200200610731948119478447182920512691497450512180428013884496225909,3507.84871656316020213528717329880949041722002612370126010655110191269228420512
19527968,1711571819,3588.33015399659970004867149022799570222885520549445554601196868268874902065697,3584.73323619117191518312891996205246998325709367412305573761576677708227373545,3507.84871656316020213528717329880949041722002612370126010655110191269228420512
19528096,1711573499,3601.24703047001801699191669354780474213557124719547554894077152102848247464040,3584.81532585106921212876200777312884847400880391353724172022698557330220796126,3520.46576177896073110235325564532020099925590955786154960183960794075817743052
19528224,1711575119,3601.24821961544458964050289269501790224988051796345058489681987754889715917092,3593.51851563703518601053435620760309730946830013917660540774074106719847921820,3520.46576177896073110235325564532020099925590955786154960183960794075817743052
19528352,1711576787,3605.03548927561041844155129795310745173559530439163548961568106588625327890162,3601.72487071009480542545863643387377309896721204753419822699255518776141813002,3524.25599862391690031661853670843672313387671822846963592656722010891749919176
19528480,1711578371,3605.04066371024756751317828324296901477513563853661471392643752963119934933751,3603.03210101038439211384629581882620077915022262154501607654152627425069944433,3524.25599862391690031661853670843672313387671822846963592656722010891749919176
19528608,1711579967,3605.05029507740079726748486163006010487064042056036454299929603235556724782107,3597.76216530954226501154518411107424985782437676101559774302967418430846269656,3524.25599862391690031661853670843672313387671822846963592656722010891749919176
19528736,1711581695,3603.42492802795926867588398173421274989468512150943049737024608111292534570955,3596.04713535223988438536880846270764638102756575199798091742297469891921519188,3522.66033633650691160116230449561792498771515661902042492888138202819615546748
19528864,1711583279,3584.30690423933336830514111950390833119171581975616508694616290090482109783454,3589.36454377668072801273014862825259784307440191323947949781771006038854904773,3503.96399142175968533138267800202408255816176493094570738995863772389512805667
19528992,1711584875,3599.61991706611629428271275318445432533463974454796728350639798220020388786250,3590.33203020844785594349002047707993982032797496967082924316900911722495889259,3518.92708872067976819141564799770224630612961624974302561354093066952735128239
19529120,1711586471,3599.19576619229114629744418127939934609172139829199602480557203781630624617347,3599.89019337016587341589160576881093918607217315762527404790143835873759286279,3518.50559302211863909676683194148596000336995846611493214245410551612926048730
19529248,1711588091,3607.18835696846549337293332544021090588371104725078542953069985144276398371228,3602.18031031227806811108300214324705751530640081517526188735617214224260240307,3526.31199442782686502187336874265173682069507751732410043660431223217147207724
19529376,1711589687,3586.27483122360248199896936072804766194735659558911301055123969057703553135716,3603.52718896860425812144179897060080855833650011015683649912167592426220112022,3505.86049124621174468660766161763325247808109466848585548247232717660253291819
19529504,1711591235,3592.14810186392122310962830809626786757828973352068978782272125246356107504767,3602.67493753882281721656079409535317752174722317064311718462812712960852832524,3511.59537658357564736345157609033535954009600768808154175499468639440486538506
19529632,1711592795,3592.15500336978611591918980785510583017040071057810006026504492533371138333753,3602.51216776469869583838061760527042378355635422144368394866537915572136418164,3511.59537658357564736345157609033535954009600768808154175499468639440486538506
19529760,1711594355,3571.32693135044781706471638979415194687100867990696869666033101467506845186164,3581.85009204014737896486325921069976973336333656097486898754797881798364768462,3491.22769604078552949067413169000857994636868660284452393541100271367962784338
19529888,1711595915,3565.90560227876947119645166287607083938286757200690737081142497199886968990384,3569.83528178233460310884834982264150778431607316386582643537334193458359002675,3485.92125738790384619340962372025250201602897963568621431581036888450511061026
19530016,1711597463,3565.91240554528989004883455233748248695310466760354425256312465687941625847713,3573.62585739133688683721532421797359248531232094661335236529696033799995655727,3485.92125738790384619340962372025250201602897963568621431581036888450511061026
19530144,1711599059,3583.56338689359460793237288713407148627484104102048027639437430104840579262038,3580.22935829465403259672221034041986192433321706515286082489234348491881724361,3503.16939769619483217170289631271046873382541618058762421390424992607517405891
19530272,1711600619,3601.82493681994979455524346177013621970022870806580977231153073954286676456912,3586.41017281165953926203329559720518032937600755070038215093555751521047432575,3521.01449598974440751729549894277337847217744527342501232749473142921313426761
19530400,1711602155,3605.17969021513234970684898592177439226558160700861389442311421983737859397911,3588.21062366771454131431548447353832033865662524420183900181211441047832936508,3524.28730973295286990650673447261279011636743566382486572727652712031278593654
19530528,1711603727,3626.34362360124105204231276479979718119251774654879200723287533910557981165089,3601.96365509335142133064070789419601926546735828488681521711756863510890289704,3544.96950152463524439650321147106565001235132930962165793426262764733796112194
19530656,1711605275,3626.35054304983089357589244511717774951854420213101817484434235457749687460924,3613.90044034278014602127755758683764527820215572800844092265227905343153704537,3544.96950152463524439650321147106565001235132930962165793426262764733796112194
19530784,1711606811,3637.61922900148406437286592940255773382251782941336943507926394952467406295530,3617.04180695304867097128179915806011102375010538181599890384183693750287563205,3555.97856774657711622578300227271484225347858142009828978622089415394999926991
19530912,1711608347,3659.19903756302270883557397776836179677425657467780235256216099537079338286931,3642.28687185971223611985529410677765756248524616102459672495075504801813092431,3577.06727881222913569948641250910919944970725869283445771492429460562278272564
19531040,1711609883,3659.77678215845262372779737132597133254935875452448304268067693307926293461528,3652.37449666527916930642253801259452972418444441902513564573547945090270138445,3577.62528219513354112736752001314263730561082529409736921954401290700113889141
19531168,1711611455,3659.78387365996877270272010647026084294607283618592930115776062756765912660475,3664.16165445444694750833865096802258297159955211797749702860290670859400581334,3577.62528219513354112736752001314263730561082529409736921954401290700113889141
19531296,1711613003,3667.78516568434596548622097375070995965433106081708177944834166816190342674039,3670.12730239633351667939098351868700587250501372748683291114966071245821866422,3585.44011160804673423878303353364581887055310120728912582745501549523561835351
19531424,1711614551,3665.55675265123495947707593999596522066490374274537419094722685591146250184736,3663.23278829327898026267432119757472678705328677926791647585637441691388468447,3585.44011160804673423878303353364581887055310120728912582745501549523561835351
19531552,1711616087,3664.32336692879206203306956575890645977288799049539834223497177844557564222293,3664.21330427170324785147087671312857895248010325825560946788142336896974508595,3585.44011160804673423878303353364581887055310120728912582745501549523561835351
19531680,1711617623,3666.37825340178102023596241165997370030634557399250430186368319278644294467805,3673.32773937923553747531867910417539131797611795580219067988641305076636947971,3588.12263256779846122959628389320924767584010239535503711696139335238059014315
19531808,1711619171,3665.99922124868469015308767537747617377275852983532657611977847688508768274740,3675.87699323749891082025273026741152646222965333764233134429796078084551004716,3588.12263256779846122959628389320924767584010239535503711696139335238059014315
19531936,1711620707,3674.11875021827037567056211440124267025037867387489639766983631585639694863439,3676.43646461546874810165598705509749792416439184683290330864330005298230749102,3596.26997381558328807690530231051397436372840844378318682761714080500359550884
19532064,1711622279,3674.00659546475426606045715966658537559318049429734300233495180161559378291816,3673.50515662295468123384593346407197386082792726459003312818699844645747630583,3596.26997381558328807690530231051397436372840844378318682761714080500359550884
19532192,1711623851,3672.41237024526197404864398076579254312597710025231036884282246738988275298745,3676.76518838695814696217681933126219591414859387646300324593559004747826220908,3594.76620762607149600715619411261833178124232746111212944694897077022668791340
19532320,1711625387,3672.38440544073843129888543230507431045575999969730589608850567145890987391758,3683.30771735250054315515518185359230267852302209416545387241618865881428775952,3594.76620762607149600715619411261833178124232746111212944694897077022668791340
19532448,1711626935,3672.37197876490346838790690623762168162402497516635758362703845715093015573952,3678.81751409943714849246289496143199392557533049180337262793446477313622879101,3594.76620762607149600715619411261833178124232746111212944694897077022668791340
19532576,1711628483,3667.14895991783897833360957417743053578710090022324593063868803500332184451679,3680.39091998596648399872194823464183879565237943577261403954302817991955202326,3589.65717797891708622632843777787668430810151362617817456133964178585921070214
19532704,1711630055,3667.15011061426465181789474262200302070047889288290559190494853956392130022763,3678.45399568907070609863397222972867899468175497444563951504965608206087597413,3589.65717797891708622632843777787668430810151362617817456133964178585921070214
19532832,1711631615,3651.76619589236192643301875529552295326699814275359379985649621557225147857205,3659.15064768595874314434684984546883483996706388608691626920482978662819910281,3574.59462776636031790610571142226748729203013353033908475922233842903234271976
19532960,1711633163,3672.45026639046606929152211934553373266071321124417160982625112418713218490586,3667.21614294654308778757800860631458764853764337103842846527451497548921400904,3594.83645690916501752293099678865437949836893709171681169213010829579303637924
19533088,1711634783,3672.47709942525514747581507007705999082727104028491488610268611911823245074526,3683.84823570617996189976746199215898873077146988164723576044094495647187327897,3594.85652813290602367029522612466467884611939698617529233361043330309770736949
19533216,1711636415,3672.48394573759176411834256337323275340263558003384173803825415673780410946251,3683.10467872294752363277466174238149408582875505927231181758983180677984743954,3594.85652813290602367029522612466467884611939698617529233361043330309770736949
19533344,1711638023,3694.08919531243554802959157061588105087342056571087812667159317325751426051129,3686.53656869140771303635444227808000055215968951190068487197085396219828668929,3615.99820932570272239555675291555850513339109497005599219108969132414830647293
19533472,1711639619,3681.58091306768320141697986914861824830732217665189411952568204412596004869177,3683.74104704758292887966865340428517886157461201050350698747045368229414094460,3603.74740592493865626319527636382907197869589163640583473689090302626419986459
19533600,1711641215,3681.58807257160633089704277706003679315122218888969891025727144533633581745483,3665.51253232959051317803930606110725990602593814266978762909380821106636389266,3603.74740592493865626319527636382907197869589163640583473689090302626419986459
19533728,1711642847,3663.19532892724273731778569831843776365601203607393978086564810546782696930035,3659.24986924303405953417445423008382030300844066679906964375781477644300864887,3585.73637573731395634496010960168127241405767864902090860831547650113285171423
19533856,1711644515,3663.20283564682859428521149806981346828392677027289580655572965539058386630991,3660.17681965858662719369608547135014326138876652695857409235359322894513257863,3585.73637573731395634496010960168127241405767864902090860831547650113285171423
19533984,1711646147,3664.15837868351339918225812393002595566412221704854340959212878533634740595550,3655.29545757128271491986368711574660898568212661749391576479979660003898836949,3586.66450940647540071153807283777468926396867856827172512535481120830845745629
19534112,1711647779,3643.08860055678884138828535197416421259271273148060687993161317758304535708131,3643.75662318045159561575950315550254020980956353537599511174206080740004548941,3566.03317272994486429662282378185130425015232232338831216407510056189565697103
19534240,1711649375,3651.58288764274661499995966198004262803282632172796635898011139401256159011671,3639.31935152412496454810259987261123534953475979565314795227444976523577642810,3574.34125811652479246303411989876083690746515642564895745563848017366202977302
19534368,1711650995,3651.59017699613109499220752949061128995601606253799952861027194619391241010300,3644.81781194855648810019135770885843140939340576581278567870698978234461885748,3574.34125811652479246303411989876083690746515642564895745563848017366202977302
19534496,1711652627,3652.64259124903965840965327342067071892250824311289667681704120242862199970519,3646.21246026867843995481638695055147428057431806769789843547354691919850047529,3575.36421773398885983057956494592469530255954799764650823133846648753018415540
19534624,1711654235,3652.64983005127598955819040398997683153019201856403408408714310632114729419274,3646.66118476352443948880428685606631258047369944451755228345788584276668103670,3575.36421773398885983057956494592469530255954799764650823133846648753018415540
19534752,1711655903,3667.65071036929066626031541032424524339053113326821085774220272060185711739686,3672.68937333716125418016576739555676757642957570778313440431278842988428662875,3590.04031727289392704798985315615172520177994127935466620168008581335394398420
19534880,1711657475,3667.67029362060328983752903976265856505755791161015335059871555509777336641313,3665.50921043242285675006833125450759323729385391684830282395796282340660122172,3590.04031727289392704798985315615172520177994127935466620168008581335394398420
19535008,1711659023,3667.67729137273139577100827999329538185328448292336340710658888552329438881212,3657.96549752838396415549496360051253519839022696957673324562979253212877406287,3590.04031727289392704798985315615172520177994127935466620168008581335394398420
19535136,1711660559,3659.40056778227380158850504478247170174713881418057274980733737006190136165153,3656.82533955417306491415850852819899243159320705268315105338569801683589086799,3581.93201320988261401699232319624374508076074781185299465335823585861069370588
19535264,1711662107,3659.40754978726771414736262789887837871120538648688829358546173298506778112799,3656.87406969002591399266485276184629775085288043022667109918672661544657188138,3581.93201320988261401699232319624374508076074781185299465335823585861069370588
19535392,1711663655,3658.86305230597621566215747089531906531333559273587327792360873989406124719360,3656.88802080250358743804863853176673664117773056706184957104953001510573893410,3581.39221044906501395311700395791670324514175001279618131781661850375081465669
19535520,1711665203,3658.87003327638540933446904058141102651766427771106662988093903253431594594275,3656.89616284659931160056433955410515096670077068595903834222241005901021383644,3581.39221044906501395311700395791670324514175001279618131781661850375081465669
19535648,1711666739,3665.28135862179722836279018594130331109519105910779611449696668862273664715766,3656.90327998379098601042691248799498321564975707128658260380092893175570565790,3587.66098174314257922545745216918150596322161286588908119194644046437115743748
19535776,1711668275,3665.28829760603080823846157078231091868412433724662273005936561991784258580719,3656.91023596579702822728257272680817225013889642633643686166383578388385492840,3587.66098174314257922545745216918150596322161286588908119194644046437115743748
19535904,1711669823,3665.29529080213003213001200452765652408041306547762771909909024024515312563319,3656.91721875760612539929831173399672855575922076796056787161306893689337866366,3587.66098174314257922545745216918150596322161286588908119194644046437115743748
19536032,1711671383,3659.19994575528555331583663737242571868553791856389045314931260376889972221366,3656.92425099096823441244706368021450222287764802088926529972453962632034371242,3581.68785503118195586589521531422845864691519515609480859175334633968375884533
19536160,1711672931,3659.20692730925775073209142812712203171675272489805455844542268965101601920561,3656.57195557003499833728802427479377485933968223778398502761394546764612140411,3581.68785503118195586589521531422845864691519515609480859175334633968375884533
19536288,1711674479,3659.63101702862889889743675136722947176646286817596565166958649666723015103575,3656.36657304723489949901923700911418958495994836480100216861437342491627895128,3582.09612612077201850735084052056373991603090511588815101766597049406734843916
19536416,1711676039,3659.63805350543497925158961056825043031995873758328702348013421612096615954872,3657.29847241472445292869986715259477761698662712072121097298079111592786384106,3582.09612612077201850735084052056373991603090511588815101766597049406734843916
19536544,1711677575,3669.92864679724031414656424604623126812536834022492183403814436870046551779457,3667.50782513410156676063613584584879473322498970031024084763787587369746354455,3592.16212022618218363289470336641636430974582309010331772551170395559378152851
19536672,1711679123,3669.93564876838058921275853147396852928969130067040976805777086098533231227054,3662.35752046049413412781456260801973670508067909153625952592942365044431120957,3592.16212022618218363289470336641636430974582309010331772551170395559378152851
19536800,1711680683,3651.57336876832627338441711370872633738285179645874852522088056682672047531211,3653.74448198411607525627230084925128796898612872109847408142912699440810938550,3574.18210278315183873332184945194634191617711845683986310650254168865146148480
19536928,1711682219,3660.94576372544710071517244996226716811343744304291215950532121539900177489515,3656.04664165082570138644592760097571855607634036177905733139725213941023140477,3583.34907590453415212804266292103081813202300436638891159854924991248819809957
19537056,1711683779,3660.95280266359359758936688939262807582667418781213278992148656006743484525540,3651.49812125366015582708703434613101116147112383499507074936199966945324636593,3583.34907590453415212804266292103081813202300436638891159854924991248819809957
19537184,1711685315,3659.04246309459143585534813182329352013439818869270597263566511303462553219778,3647.04368373603830587305905339077138753159661188510015387542732214228700150965,3581.47245093280390830070432796517186151404417352406230136379639017965235213924
19537312,1711686875,3659.04949834640101459496229143761867172784420762918064430879324730868536341951,3655.01556556886986087404993703334557679413989249937641203920775568177677447363,3581.47245093280390830070432796517186151404417352406230136379639017965235213924
19537440,1711688435,3662.99160137032247882710472791073980551083413300249254743930238033979193729108,3659.21905250159241080549033279607997741715508907420803981228235164805094879691,3585.32408227245699653462314818641657950682260208863846921268942747823316764164
19537568,1711689971,3662.99853583702845424169429936972776415607445730566934628240824305828658713597,3657.43185183564250207040362070262589816980869441410549020321230376092698125122,3585.32408227245699653462314818641657950682260208863846921268942747823316764164
19537696,1711691519,3663.00552447925582118990468930406234316620689084015238501112020297806396883370,3657.20358812988318286376266912654078036101196635531686739528461535686083185254,3585.32408227245699653462314818641657950682260208863846921268942747823316764164
19537824,1711693067,3659.82762433244075073449852069599062282975321573081412751816428960122003187155,3656.41546034766697731413080085976868790263429890592637723657033616967688436068,3582.20674144061169065158758626612255996431348663208831768478515437825994660498
19537952,1711694615,3659.83460689823582804001800218192699459396735544797982360692402462616092592415,3654.97564882201054228885113123348431363578719047947917687993951723100709190669,3582.20674144061169065158758626612255996431348663208831768478515437825994660498
19538080,1711696151,3670.84003358547706993969425464803698474506480786349362175252277590866098425157,3662.64137899215533786277002611187459336535640377362779968428195756173941347288,3592.96659527956161740916194515229869193361914320792271166819667765881267727990
19538208,1711697687,3670.84698283376280247017233281198163841864650581679915723632161781963281254826,3662.52004885832628018658897740912988221439909679566365123764024852656722909695,3592.96659527956161740916194515229869193361914320792271166819667765881267727990
19538336,1711699223,3612.12167599294450689160589268840883621795691616940300697952984033148607778815,3635.23115867511082354276574770028863774613828440650133347378800945140488807819,3535.47679677743383117266417902868285411257200428825427203907174439253233964575
19538464,1711700795,3616.41291509430290814184932820652288708748312476751934910629559516273130054943,3617.85570712331643634438009637843687948617754567680403627446459367053190465708,3539.67012299317412973145717683759448685201168540238786296531716982056083374990
19538592,1711702367,3635.11148116518703840631250568046329905144965001376163011424756593429356297797,3616.40842003159338189297072357035041104678127327503030161448744813047926786171,3557.96499913066414544184937552121184513090971145189344768141742068605029195908
19538720,1711703915,3640.99195108578327330222958970574216328857871698703366537019154068619623242015,3630.36813918077424205495612477628267963183487046434092908263583898605095806629,3563.71387115105195671964436571315255371052554042371499942731432137551558051976
19538848,1711705463,3621.32415349880575273425158537719017293417524378441075750978610480106446310298,3628.98038144277882743279432324589758226786616727693572779116753051216009749080,3544.45674956078176070024726546359433621405794010341325692429276335471326347071
19538976,1711707011,3631.65647007923561329698764986025043821946380599589879100668246348218996379533,3626.89691161771594075621641753317352004577657972894682078389799497215683779974,3554.56296741886089751460449039874107698896652408351939332927274550140064134762
19539104,1711708547,3631.66334505008572044463251119463595678851587425577677107067034771857041998342,3632.46242046470919876078863909911288730292892294346388686561174354841737361644,3554.56296741886089751460449039874107698896652408351939332927274550140064134762
19539232,1711710095,3642.26302938094350818319945408329568579704728398680437671309319208441448650267,3634.94545083335035183044802999341215191024506119384524024524809677548716258830,3564.93081860465209822680625515555379911835567712514403874432304580691009880663
19539360,1711711655,3642.27003213926226202672614452932015738048062034253590244579979131078073495996,3644.26219888204897924995699599748424143421863720338857019420058752600063545323,3564.93081860465209822680625515555379911835567712514403874432304580691009880663
19539488,1711713227,3642.27708876495269859148388234502590549470956779256109155293794173027015373759,3649.17352221520880773012447181122947517076043323976195098087807619542107967689,3564.93081860465209822680625515555379911835567712514403874432304580691009880663
19539616,1711714775,3645.48938518322063732744670803630919344955590874125806320957243100555837727654,3643.01895528160886880818622434676297563200409895276742453134872973520385337624,3568.06809237746814203369081187924065197473988556141246914209674154418785377419
19539744,1711716323,3645.49634018945421124252229045784031956650368753734378323390362277263178803625,3634.24762246284094846491190791249840242235965222382371799627745656018066978573,3568.06809237746814203369081187924065197473988556141246914209674154418785377419
19539872,1711717859,3637.44463394925926431268009861871476572954266282478787003334674418493248139485,3632.46266178863923219411068249610136395719525378206017298968239660958434379109,3560.71539150834346217705228876672264807444370801457266335444175314019295133037
19540000,1711719431,3636.62569828306589129475022422583160495090971164607294953882204577907524453591,3631.43210672626603994611642855305061509731802116366651823002312034126305835828,3560.71539150834346217705228876672264807444370801457266335444175314019295133037
19540128,1711720991,3644.58307383794740455995497300945092613720327199888156663529953169560856180807,3638.97277096016754040594189831745109480790385662259205898737762895868899704915,3568.93975340627307523561314524304347795481927317086758511572323363172318656993
19540256,1711722551,3644.34371184344548389176012051876458276275132817721106523704152945356531726878,3639.14112220440081548783461082967450146010129980270242636806402708890894744087,3568.93975340627307523561314524304347795481927317086758511572323363172318656993
19540384,1711724087,3644.21704815108964266414305515701671591157714122752851747198131298968929103692,3636.53709656920249205499205366850586142341942176436606507791958170026134212541,3568.93975340627307523561314524304347795481927317086758511572323363172318656993
19540512,1711725671,3645.93844995457369786768770083535391563794795184537373571467140027012195140676,3643.65373802122555363361543245328111200474601082996267673396530044827993689816,3570.69269223911854472876268820568174584762659244579824188010646825093950116312
19540640,1711727231,3580.34651552166848568521606011346369432891245369475854024823539387122043104513,3616.74688325315448501974594597025121005608616873399699710884477282301938646650,3506.51326485421420763725444417103561400391079196726306965661403252614696675580
19540768,1711728779,3589.49684522514150682091798111010901277759435900064939225922967020307827641416,3590.07892673480873381885243669186448122340046684459339787501784967784641646856,3515.48954991642337672217305628594126001834978471841812710522860389278709349259
19540896,1711730351,3589.49165189660425738074217181638683415897742965057391093308673206000176780075,3577.03910539404444883857289285713121287724261290006441136573175809485202872069,3515.48954991642337672217305628594126001834978471841812710522860389278709349259
19541024,1711731911,3574.88896762422224437633738334658363197557919692196077934632845356352601166731,3577.13624089875530627658334760745125124326118036045052989535426119481739952223,3501.18761758447613877637628382277961242033363133545491398715438735313400058502
19541152,1711733459,3574.89220943929224309856113255771537161129986251222985760723434553570497861057,3580.40205927305954175264649778282031509136633243242615170735943129037751895848,3501.18761758447613877637628382277961242033363133545491398715438735313400058502
19541280,1711735007,3567.05163804315868167738175596549167440867167068000829762189492711446017851551,3580.95185802998912660623516106567334005757162303633742370642124065463481512395,3493.50395785312761762324597742082764545818220420011741234709479469617759824285
19541408,1711736555,3567.05736146472511459409827341840188952031185719408322695769860133939088452816,3581.08884936337575923000921506056664426009873175355414737723162351179953124470,3493.50395785312761762324597742082764545818220420011741234709479469617759824285
19541536,1711738091,3585.48487441714327221897837501638264173973619521769402171436638181063040987170,3580.94183655768649937469368350082970015191954953858443757197339158661642620381,3511.54542687606169470537890632113191938794357051994100034078286408486794013668
19541664,1711739663,3580.82082474540893616717634103852975058063899950671352542441510765577208940080,3583.54927082774272091317963312518816483583537007746921005761584239577304711893,3506.96291738254855663657226575888730000626444258097002959896388510182672129973
19541792,1711741235,3580.82758134605107367439269668858227181405673009801537988374386517745779728898,3573.08233004853984235616388096090809748418014868771902679418955673387238621603,3506.96291738254855663657226575888730000626444258097002959896388510182672129973
19541920,1711742795,3587.93122224192842663853196616623380246435391953662186086158190352222829030237,3579.31693054622778675498004083500336731072222259510688764641383330210193252432,3513.91336513953310126136464749764646489228900150600735134395896760981865649030
19542048,1711744331,3587.93796247986738655239663865447531380926477661289510402188476189802862327748,3582.63691515666589757909056706210416284608799452293246060842302303770166202429,3513.91336513953310126136464749764646489228900150600735134395896760981865649030
19542176,1711745879,3585.71308573310286370405132433666963523933900764516616340815449998085122995287,3581.49889337264889612084005263244034144067216276982252836213833362402886379480,3511.72771851924004969329090252377688415866502227643616112668606236654851541600
19542304,1711747451,3585.72001814144175019041153865731534727764468189158341399282815217674542314631,3579.56534277523424517000848332120492267486476651043976001985112645022915938963,3511.72771851924004969329090252377688415866502227643616112668606236654851541600
19542432,1711749035,3585.72701114342105247282958608646340774654788704324269233780291305437956235769,3577.98688545445402911755580933828411824099985497149405294806743795983702604101,3511.72771851924004969329090252377688415866502227643616112668606236654851541600
19542560,1711750583,3577.96177187371947625818386554073519369438255498051051102283860373346637384417,3577.16682243255520767692352537797178305563701146672969845623816690996336738093,3504.11604938638644925438418826971124133781615786459585642227047605173507532713
19542688,1711752143,3597.21282745614430661430302645572158760514791776044295692743297493875780572002,3586.45246782755550357629262122120490711565982424227745284143680650554057337759,3522.96300882312135950838478614883433709215623790984929772002915451690064147109
19542816,1711753691,3609.32820315518735674133064375716337705322590190500596176706074981667430067904,3597.65149078347178994610142874394780946776346586709367797594759803751682142752,3534.82156749249871419227495698129840410588259884192081409108065611945593943934
19542944,1711755239,3609.33509037601316414417284251046750078070258578334943181219918231014239515188,3599.94431597438853679129235985348594005172553353220806333512682291187544978170,3534.82156749249871419227495698129840410588259884192081409108065611945593943934
19543072,1711756787,3603.65351604037578182151301276222486726125870502125081934506761134988910623723,3603.64379784939226000152260089335582078409545440857160900718869616661252429070,3529.25055260328367877878945517840548914223047763105358010784262510939045567527
19543200,1711758347,3603.66012828210954532563216443645286190662540361814234496962532152981769553059,3601.99768486768855703382240643850368970649912611564730534285691676226613463294,3529.25055260328367877878945517840548914223047763105358010784262510939045567527
19543328,1711759907,3603.66705864269501278228066976385686502637828569771747735925125832181240531642,3592.99008228757620220648664408891466990155821011856664526926945789372585677028,3529.25055260328367877878945517840548914223047763105358010784262510939045567527
19543456,1711761443,3603.39572504018305956392014619667624278410762371787536220602595173752347170609,3589.83022780274765255698789549124619080013077662385274338937016520608545516205,3528.97813972692032258795784103464204606477550139118936935845488975098323474662
19543584,1711762979,3603.40258028348085336447193672535073575005065003755093400259698013868399898459,3599.80369535314491926555463559914880984478251654215280578377692565908291539284,3528.97813972692032258795784103464204606477550139118936935845488975098323474662
19543712,1711764539,3602.37492085504598312671416733171680578848223947448762741091712405678561154959,3603.25744696307281401503173695773463691154307412655296092503807802870243880557,3527.96492064823451445512843659088934303614501008422586741512677169750755436835
19543840,1711766099,3602.38184881555961354114292450060104097063520514456596597297895460767089680871,3598.14637710518367797093324284229464020376606151627784493718613301052786667359,3527.96492064823451445512843659088934303614501008422586741512677169750755436835
19543968,1711767671,3596.84679210296208655486944585650130537675497704219845695790685913256838548334,3596.58476735439568296728736083209427603170420607242830684849676370868260629315,3522.53737896063908202021513624519797632289795584619587179360753860830602009919
